pid,psr,trg,yds,comp
663652,JW-5650,VJ-0100,0,0
663654,BB-2425,JT-2000,5,1
663655,BB-2425,AR-1250,8,1
663657,BB-2425,AR-1250,0,0
663658,BB-2425,AH-3900,24,1
663659,BB-2425,AR-1250,7,1
663663,BB-2425,TY-0150,13,1
663664,BB-2425,AH-3900,12,1
663668,JW-5650,ME-0600,0,0
663678,BB-2425,AH-3900,0,0
663683,JW-5650,DM-0450,10,1
663689,BB-2425,ML-1500,0,0
663691,JW-5650,BM-3800,17,1
663693,JW-5650,ME-0600,17,1
663698,BB-2425,TY-0150,8,1
663699,BB-2425,BW-0400,18,1
663702,BB-2425,BW-0400,24,1
663703,BB-2425,TY-0150,0,0
663704,BB-2425,AR-1250,13,1
663710,BB-2425,AR-1250,7,1
663713,BB-2425,TY-0150,3,1
663716,BB-2425,ML-1500,0,0
663717,BB-2425,JT-2000,15,1
663719,BB-2425,,0,0
663720,BB-2425,ML-1500,0,0
663725,JW-5650,DM-0450,12,1
663731,BB-2425,AR-1250,11,1
663735,BB-2425,AR-1250,21,1
663736,BB-2425,BW-0400,7,1
663737,BB-2425,TY-0150,4,1
663740,JW-5650,,0,0
663742,JW-5650,DD-3050,0,0
663743,JW-5650,CS-1950,56,1
663745,JW-5650,ME-0600,0,0
663746,JW-5650,VJ-0100,0,0
663753,BB-2425,TY-0150,3,1
663758,JW-5650,CS-1950,11,1
663767,BB-2425,ML-1500,0,0
663768,BB-2425,AH-3900,6,1
663769,BB-2425,AR-1250,0,0
663773,JW-5650,ME-0600,14,1
663777,JW-5650,CS-1950,12,1
663782,BB-2425,AH-3900,15,1
663783,BB-2425,BW-0400,15,1
663785,BB-2425,TG-0600,0,0
663787,BB-2425,AH-3900,59,1
663788,BB-2425,AR-1250,5,1
663794,SB-1100,RC-2300,7,1
663795,SB-1100,DM-4300,8,1
663798,SB-1100,JM-1550,0,0
663799,SB-1100,RC-2300,0,0
663800,DB-3800,CS-3400,-3,1
663802,DB-3800,BW-0700,21,1
663803,DB-3800,WS-0925,0,0
663805,DB-3800,WS-0925,0,0
663807,SB-1100,ZE-0100,6,1
663808,SB-1100,BC-0700,8,1
663810,SB-1100,ZE-0100,0,0
663811,SB-1100,RC-2300,14,1
663812,SB-1100,ZE-0100,12,1
663814,SB-1100,JH-5750,18,1
663815,SB-1100,RC-2300,0,0
663816,DB-3800,BC-2325,0,0
663818,DB-3800,WS-0925,21,1
663821,DB-3800,BC-2325,25,1
663823,DB-3800,BW-0700,6,1
663826,SB-1100,RM-1200,4,1
663829,SB-1100,RM-1200,13,1
663832,SB-1100,DS-3300,10,1
663836,SB-1100,RM-1200,6,1
663837,SB-1100,MA-1400,0,0
663838,DB-3800,BW-0700,0,0
663839,DB-3800,MI-0100,4,1
663840,DB-3800,BC-2325,0,0
663842,SB-1100,ZE-0100,13,1
663845,SB-1100,JH-5750,41,1
663850,DB-3800,MC-2400,0,0
663855,SB-1100,ZE-0100,21,1
663856,SB-1100,DM-4300,-2,1
663858,SB-1100,NA-0050,5,1
663860,SB-1100,RC-2300,0,0
663863,DB-3800,BC-2325,0,0
663864,DB-3800,WS-0925,22,1
663867,DB-3800,CS-3400,-5,1
663869,SB-1100,ZE-0100,0,0
663870,SB-1100,DM-4300,6,1
663872,SB-1100,DS-3300,0,0
663874,DB-3800,MC-2400,11,1
663876,SB-1100,JM-1550,18,1
663877,SB-1100,JM-1550,7,1
663878,SB-1100,RC-2300,0,0
663879,SB-1100,RC-2300,0,0
663880,SB-1100,JH-5750,0,0
663886,DB-3800,WS-0925,0,0
663887,DB-3800,BC-2325,46,1
663890,DB-3800,MC-2400,17,1
663891,DB-3800,MI-0100,0,0
663892,DB-3800,WS-0925,7,1
663893,DB-3800,WS-0925,0,0
663896,SB-1100,DM-4300,5,1
663899,SB-1100,JH-5750,0,1
663900,SB-1100,JM-1550,9,1
663904,SB-1100,JH-5750,19,1
663909,SB-1100,BC-0700,13,1
663913,DB-3800,MC-2400,8,1
663915,DB-3800,MH-3300,7,1
663916,DB-3800,MC-2400,0,0
663917,DB-3800,CS-3400,0,0
663920,SB-1100,DM-4300,5,1
663922,SB-1100,BC-0700,23,1
663925,SB-1100,JM-1550,4,1
663930,DB-3800,JH-4070,0,0
663931,DB-3800,BC-2325,0,0
663935,SB-1100,DM-4300,0,0
663936,SB-1100,DM-4300,2,1
663940,SB-1100,JM-1550,6,1
663944,DB-3800,BW-0700,9,1
663945,DB-3800,WS-0925,59,1
663946,DB-3800,MH-3300,-3,1
663947,SB-1100,RC-2300,11,1
663949,SB-1100,DM-4300,13,1
663951,SB-1100,JM-1550,0,0
663956,SB-1100,ZE-0100,8,1
663959,DB-3800,MI-0100,13,1
663960,DB-3800,BC-1850,0,0
663965,DB-3800,BC-2325,14,1
663966,DB-3800,CS-3400,0,1
663967,DB-3800,WS-0925,0,0
663968,DB-3800,WS-0925,12,1
663969,DB-3800,BC-2325,8,1
663973,DB-3800,WS-0925,20,1
663974,DB-3800,KR-1050,1,1
663975,DB-3800,KR-1050,1,1
663976,DB-3800,BW-0700,0,0
663977,DB-3800,BC-2325,14,1
663981,JF-1900,KJ-1400,0,0
663984,JM-2900,DJ-1850,-1,1
663986,JM-2900,TB-1060,0,0
663988,JF-1900,KA-0400,9,1
663989,JF-1900,KA-0400,16,1
663991,JF-1900,KA-0400,0,0
663992,JF-1900,JR-3270,6,1
663993,JF-1900,JR-3270,18,1
663994,JF-1900,KJ-1400,0,0
663998,JM-2900,TG-0025,6,1
664000,JM-2900,DJ-1850,27,1
664002,JM-2900,AH-1900,0,0
664003,JM-2900,TB-1060,17,1
664004,JM-2900,AH-1900,4,1
664009,JF-1900,MW-2450,0,1
664011,JF-1900,KA-0400,48,1
664012,JF-1900,KA-0400,0,0
664014,JF-1900,KJ-1400,8,1
664019,JM-2900,TB-1060,0,0
664020,JM-2900,TB-1060,0,0
664023,JF-1900,JF-2800,4,1
664024,JF-1900,MB-4050,0,0
664028,JM-2900,IC-0300,16,1
664031,JM-2900,BH-0800,5,1
664032,JM-2900,TG-0025,0,0
664034,JF-1900,JF-2800,10,1
664036,JF-1900,CG-1060,0,0
664037,JF-1900,KJ-1400,8,1
664039,JM-2900,AH-1900,7,1
664040,JM-2900,GB-0200,35,1
664041,JM-2900,DJ-1850,4,1
664042,JM-2900,AH-1900,0,0
664047,JF-1900,DW-0675,1,1
664048,JF-1900,KA-0400,5,1
664051,JF-1900,NB-0450,5,1
664052,JF-1900,KA-0400,0,0
664054,JM-2900,DJ-1850,2,1
664055,JM-2900,TB-1060,0,0
664057,JM-2900,AH-1900,22,1
664058,JM-2900,TB-1060,0,0
664059,JM-2900,GB-0200,6,1
664060,JM-2900,GB-0200,15,1
664063,JM-2900,GB-0200,0,0
664064,JM-2900,AH-1900,7,1
664066,JM-2900,DJ-1850,9,1
664067,JM-2900,GB-0200,9,1
664071,JF-1900,NB-0450,11,1
664072,JF-1900,NB-0450,11,1
664073,JF-1900,DW-0675,0,0
664076,JF-1900,KJ-1400,15,1
664077,JF-1900,JF-2800,3,1
664083,JM-2900,DJ-1850,14,1
664084,JM-2900,BH-0800,0,0
664085,JM-2900,TB-1060,9,1
664086,JM-2900,TG-0025,9,1
664089,JM-2900,GB-0200,15,1
664090,JM-2900,AH-1900,4,1
664092,JM-2900,AH-1900,2,1
664094,JM-2900,DJ-1850,0,0
664101,JF-1900,CG-1060,0,0
664104,JM-2900,TG-0025,56,1
664106,JM-2900,BH-0800,0,0
664107,JM-2900,GB-0200,18,1
664111,JF-1900,MB-4050,0,1
664112,JF-1900,KA-0400,0,0
664115,JM-2900,TB-1060,10,1
664116,JM-2900,TB-1060,0,0
664117,JM-2900,GB-0200,0,0
664125,JF-1900,KJ-1400,0,0
664130,JM-2900,GB-0200,22,1
664132,JM-2900,RH-3000,6,1
664133,JM-2900,AH-1900,3,1
664137,JM-2900,IC-0300,22,1
664141,JF-1900,JF-2800,0,0
664142,JF-1900,MB-4050,0,0
664146,JF-1900,JF-2800,32,1
664149,JF-1900,KA-0400,0,0
664152,JM-2900,DJ-1850,0,0
664153,JM-2900,TB-1060,25,1
664155,JM-2900,TB-1060,20,1
664158,JF-1900,JA-1025,0,0
664159,JF-1900,MB-4050,0,0
664163,JM-2900,GB-0200,19,1
664164,JM-2900,TB-1060,2,1
664165,JM-2900,JD-2600,7,1
664167,JM-2900,TG-0025,4,1
664175,NF-0250,KB-1900,0,0
664176,NF-0250,JC-4300,0,0
664179,AR-1300,TM-3150,0,0
664182,AR-1300,RC-1500,0,0
664184,AR-1300,TM-3150,31,1
664189,NF-0250,BQ-0050,10,1
664190,NF-0250,KB-1900,0,0
664192,NF-0250,BC-3070,17,1
664196,NF-0250,KB-1900,0,0
664199,AR-1300,JS-6200,19,1
664200,AR-1300,RC-1500,0,0
664203,AR-1300,TM-3150,6,1
664205,AR-1300,RR-1050,0,0
664207,NF-0250,SB-0070,0,0
664208,NF-0250,KB-1900,0,0
664209,AR-1300,RR-1050,4,1
664211,AR-1300,RR-1050,2,1
664215,NF-0250,JC-4300,0,0
664216,NF-0250,JC-4300,0,0
664221,NF-0250,TA-1050,1,1
664222,NF-0250,TA-1050,0,0
664237,NF-0250,TA-1050,5,1
664241,AR-1300,RC-1500,0,0
664242,AR-1300,TM-3150,11,1
664243,AR-1300,JS-6200,7,1
664246,AR-1300,RC-1500,10,1
664247,AR-1300,JJ-4200,0,0
664250,NF-0250,SB-0070,5,1
664253,NF-0250,SB-0070,0,1
664254,NF-0250,BQ-0050,0,0
664259,AR-1300,RC-1500,7,1
664260,AR-1300,RR-1050,12,1
664262,AR-1300,JS-6200,0,0
664265,AR-1300,RR-1050,5,1
664268,AR-1300,JJ-4200,65,1
664271,NF-0250,LK-0200,12,1
664273,NF-0250,LK-0200,4,1
664274,NF-0250,JC-4300,0,0
664277,AR-1300,RC-1500,6,1
664279,AR-1300,JS-6200,0,0
664284,JH-3230,CD-0950,20,1
664287,NF-0250,,0,0
664290,AR-1300,JK-2200,0,0
664296,NF-0250,SB-0070,0,0
664300,AR-1300,JJ-4200,12,1
664302,AR-1300,EL-0010,8,1
664303,AR-1300,RR-1050,0,0
664304,AR-1300,RR-1050,4,1
664312,NF-0250,LK-0200,0,0
664313,AR-1300,JS-6200,3,1
664315,AR-1300,JS-6200,0,0
664320,NF-0250,BQ-0050,0,0
664321,NF-0250,JC-4300,8,1
664322,NF-0250,JC-4300,0,0
664324,NF-0250,BC-3070,11,1
664328,AR-1300,RR-1050,18,1
664332,AR-1300,TM-3150,11,1
664336,NF-0250,SB-0070,68,1
664337,NF-0250,,0,0
664338,NF-0250,TA-1050,0,0
664339,NF-0250,TA-1050,0,0
664343,MM-0912,BS-0650,12,1
664346,MM-0912,AA-1350,15,1
664352,TT-0500,CC-2100,0,0
664354,TT-0500,PH-0400,0,0
664359,MM-0912,HD-0300,0,0
664360,MM-0912,CS-3900,1,1
664361,MM-0912,JH-6400,0,0
664364,TT-0500,CC-2100,0,0
664366,TT-0500,PH-0400,0,0
664370,MM-0912,HD-0300,6,1
664371,MM-0912,KW-2550,0,0
664374,MM-0912,KW-2550,17,1
664376,MM-0912,JH-6400,14,1
664377,MM-0912,BS-0650,8,1
664379,MM-0912,AF-0200,0,0
664380,MM-0912,DW-0500,5,1
664389,MM-0912,KW-2550,7,1
664390,MM-0912,AA-1350,23,1
664396,TT-0500,MG-1050,14,1
664401,MM-0912,KW-2550,5,1
664402,MM-0912,AA-1350,0,0
664403,MM-0912,JH-6400,3,1
664407,TT-0500,CH-3350,4,1
664409,TT-0500,RW-4050,6,1
664410,TT-0500,CC-2100,7,1
664411,TT-0500,PH-0400,0,0
664412,TT-0500,AD-1300,5,1
664413,TT-0500,RW-4050,0,0
664415,MM-0912,JH-6400,9,1
664420,TT-0500,MG-1050,10,1
664423,TT-0500,AD-1300,6,1
664425,MM-0912,DW-0500,0,0
664427,MM-0912,DW-0500,0,0
664429,MM-0912,BS-0650,3,1
664431,MM-0912,HD-0300,11,1
664433,MM-0912,DW-0500,16,1
664440,TT-0500,AD-1300,9,1
664455,MM-0912,JH-6400,12,1
664457,MM-0912,DW-0500,13,1
664460,MM-0912,CS-3900,0,0
664461,MM-0912,AA-1350,7,1
664462,MM-0912,KW-2550,0,0
664466,TT-0500,PH-0400,0,0
664471,TT-0500,CH-3350,46,1
664473,CH-3350,TT-0500,4,1
664474,TT-0500,CH-3350,2,1
664477,MM-0912,JH-6400,0,0
664481,MM-0912,DM-1200,-2,1
664482,MM-0912,DW-0500,2,1
664488,MM-0912,KW-2550,0,0
664495,MS-4100,GT-0100,0,0
664496,MS-4100,TW-3900,0,0
664499,CP-0500,LF-0200,0,0
664503,MS-4100,CJ-1100,9,1
664504,MS-4100,AA-0025,9,1
664507,MS-4100,CJ-1100,18,1
664510,CP-0500,LF-0200,12,1
664515,MS-4100,CJ-1100,13,1
664517,MS-4100,MB-5175,6,1
664519,MS-4100,CF-1550,48,1
664520,MS-4100,TR-0370,6,1
664525,CP-0500,DF-0550,11,1
664527,CP-0500,DF-0550,14,1
664530,MS-4100,GT-0100,0,0
664531,MS-4100,GT-0100,8,1
664532,MS-4100,CJ-1100,4,1
664533,MS-4100,BP-0600,9,1
664535,MS-4100,GT-0100,7,1
664536,MS-4100,TR-0370,-5,1
664537,MS-4100,AA-0025,0,0
664542,MS-4100,LM-1500,9,1
664543,MS-4100,GT-0100,0,0
664546,MS-4100,,0,0
664548,MS-4100,ZZ-0100,7,1
664551,MS-4100,GT-0100,0,0
664554,CP-0500,JB-6950,49,1
664560,MS-4100,ZZ-0100,0,0
664562,MS-4100,TR-0370,0,0
664563,MS-4100,GT-0100,6,1
664564,CP-0500,LF-0200,0,0
664565,CP-0500,JB-6950,4,1
664566,CP-0500,JB-6950,18,1
664569,MS-4100,TR-0370,5,1
664570,MS-4100,TR-0370,20,1
664571,MS-4100,TR-0370,0,1
664572,MS-4100,TR-0370,-1,1
664573,MS-4100,GT-0100,0,0
664577,CP-0500,JG-3700,0,0
664580,CP-0500,MF-0950,15,1
664583,MS-4100,GT-0100,10,1
664586,MS-4100,GT-0100,0,0
664587,MS-4100,CJ-1100,0,0
664591,CP-0500,JB-6950,2,1
664593,CP-0500,LF-0200,26,1
664594,CP-0500,LF-0200,2,1
664599,DO-0300,CJ-1100,23,1
664600,DO-0300,GT-0100,0,0
664601,DO-0300,GT-0100,4,1
664603,DO-0300,GT-0100,21,1
664604,DO-0300,TW-3900,1,1
664606,DO-0300,LM-1500,-2,1
664607,DO-0300,GT-0100,0,0
664610,CP-0500,LF-0200,8,1
664613,DO-0300,LM-1500,0,0
664614,DO-0300,BP-0600,13,1
664615,DO-0300,GT-0100,11,1
664616,DO-0300,LM-1500,22,1
664617,DO-0300,CJ-1100,0,0
664618,DO-0300,LM-1500,14,1
664619,DO-0300,LM-1500,0,0
664620,DO-0300,TR-0370,0,0
664621,DO-0300,GT-0100,0,0
664624,DS-3800,LF-0200,10,1
664629,DO-0300,TR-0370,11,1
664630,DO-0300,CF-1550,0,0
664631,DO-0300,CF-1550,0,0
664632,DO-0300,TJ-2350,0,0
664635,DS-3800,MF-0950,0,0
664636,DS-3800,ST-0250,0,0
664638,DO-0300,BP-0600,0,0
664639,DO-0300,BP-0600,7,1
664640,DO-0300,BP-0600,0,0
664643,DS-3800,MF-0950,0,0
664646,DO-0300,TR-0370,3,1
664647,DO-0300,TW-3900,8,1
664648,DO-0300,CF-1550,8,1
664649,DO-0300,TR-0370,0,0
664650,DO-0300,TR-0370,5,1
664651,DO-0300,GT-0100,7,1
664652,DO-0300,TJ-2350,0,0
664653,DO-0300,TW-3900,3,1
664654,DO-0300,TR-0370,9,1
664655,DO-0300,GT-0100,0,0
664657,DO-0300,TW-3900,0,0
664659,DO-0300,,0,0
664660,DO-0300,TJ-2350,11,1
664661,DO-0300,LM-1500,-1,1
664662,DO-0300,LM-1500,13,1
664670,BW-0850,DS-4750,0,0
664671,BW-0850,TW-2270,0,0
664673,TB-2300,JE-0100,21,1
664674,TB-2300,DL-1700,0,0
664675,TB-2300,DL-1700,0,0
664682,TB-2300,DL-1700,14,1
664685,TB-2300,DA-0900,2,1
664688,BW-0850,JR-0250,5,1
664695,BW-0850,CB-1130,6,1
664698,BW-0850,LW-1150,0,0
664699,BW-0850,CB-1130,6,1
664709,BW-0850,DM-1600,6,1
664710,BW-0850,CB-1130,0,0
664712,TB-2300,RG-2200,6,1
664716,TB-2300,KM-0450,7,1
664720,BW-0850,LW-1150,-3,1
664722,BW-0850,DM-1600,12,1
664725,TB-2300,JE-0100,16,1
664726,TB-2300,DL-1700,7,1
664727,TB-2300,DA-0900,4,1
664728,TB-2300,DL-1700,0,0
664729,TB-2300,DL-1700,9,1
664734,BW-0850,DM-1600,4,1
664736,BW-0850,TW-2270,0,0
664739,TB-2300,DA-0900,0,0
664740,TB-2300,RG-2200,0,0
664742,BW-0850,CB-1130,0,0
664747,TB-2300,JE-0100,24,1
664748,TB-2300,MS-2100,0,0
664754,TB-2300,RG-2200,33,1
664756,TB-2300,DL-1700,7,1
664759,TB-2300,RG-2200,18,1
664762,TB-2300,DL-1700,10,1
664768,BW-0850,TW-2270,0,0
664772,BW-0850,JW-6000,16,1
664773,BW-0850,JR-0250,10,1
664775,BW-0850,JR-0250,-3,1
664776,BW-0850,DS-4750,13,1
664780,BW-0850,JW-6000,2,1
664783,TB-2300,DL-1700,6,1
664785,TB-2300,KM-0450,16,1
664787,TB-2300,DL-1700,7,1
664788,TB-2300,JE-0100,59,1
664792,BW-0850,DM-1600,6,1
664793,BW-0850,TW-2270,17,1
664795,BW-0850,JW-6000,6,1
664796,TB-2300,DL-1700,-1,1
664797,TB-2300,JE-0100,0,0
664798,TB-2300,RG-2200,10,1
664800,BW-0850,TW-2270,13,1
664802,BW-0850,CB-1130,7,1
664803,BW-0850,JW-6000,6,1
664805,BW-0850,JR-0250,1,1
664806,BW-0850,VM-0225,0,0
664814,BW-0850,DM-1600,9,1
664815,BW-0850,DM-1600,4,1
664816,BW-0850,DM-1600,10,1
664817,BW-0850,CB-1130,21,1
664818,BW-0850,JW-6000,3,1
664819,BW-0850,DM-1600,4,1
664820,BW-0850,DM-1600,7,1
664822,BW-0850,GE-0250,0,0
664824,BW-0850,JW-6000,0,0
664825,BW-0850,DM-1600,0,0
664826,BW-0850,GE-0250,0,0
664827,BW-0850,TW-2270,0,0
664831,DC-0725,MC-2900,0,0
664833,DC-0725,AC-2350,13,1
664836,DC-0725,LM-1850,4,1
664837,DC-0725,LM-1850,0,1
664839,PM-0200,OD-0100,0,0
664840,PM-0200,ES-0200,-2,1
664847,DC-0725,RH-1600,0,0
664848,DC-0725,MC-2900,25,1
664850,DC-0725,MR-0500,9,1
664857,PM-0200,ES-0200,45,1
664859,PM-0200,OD-0100,0,0
664860,PM-0200,JN-1900,11,1
664862,PM-0200,ES-0200,5,1
664863,PM-0200,OD-0100,0,0
664866,DC-0725,LM-1850,14,1
664869,DC-0725,AC-2350,21,1
664871,DC-0725,CW-0225,33,1
664873,DC-0725,MR-0500,3,1
664878,PM-0200,DT-0900,8,1
664879,PM-0200,JT-2450,16,1
664880,PM-0200,ES-0200,0,0
664881,PM-0200,ES-0200,3,1
664882,PM-0200,DT-0900,0,0
664884,DC-0725,MR-0500,3,1
664885,DC-0725,MR-0500,10,1
664888,DC-0725,LM-1850,0,0
664891,PM-0200,ES-0200,9,1
664893,PM-0200,ES-0200,13,1
664894,PM-0200,BF-0950,41,1
664895,PM-0200,JN-1900,0,0
664896,PM-0200,ES-0200,8,1
664897,PM-0200,JN-1900,4,1
664898,PM-0200,RH-2350,5,1
664899,PM-0200,RH-2350,0,0
664900,PM-0200,OD-0100,0,0
664905,PM-0200,ES-0200,0,0
664908,PM-0200,DT-0900,12,1
664911,PM-0200,DT-0900,0,0
664916,DC-0725,MC-2900,0,0
664918,PM-0200,DT-0900,16,1
664919,PM-0200,ES-0200,22,1
664921,PM-0200,ES-0200,8,1
664922,PM-0200,BF-0950,5,1
664925,DC-0725,MC-2900,0,0
664927,DC-0725,MR-0970,19,1
664929,DC-0725,MR-0500,0,0
664930,DC-0725,MC-2900,0,0
664932,PM-0200,DT-0900,17,1
664934,PM-0200,DT-0900,2,1
664935,PM-0200,ES-0200,0,0
664936,PM-0200,DT-0900,0,0
664937,DC-0725,MR-0500,13,1
664938,DC-0725,MC-2900,7,1
664941,DC-0725,RH-1600,9,1
664944,PM-0200,OD-0100,0,0
664950,PM-0200,CA-0750,8,1
664952,DC-0725,AC-2350,7,1
664954,DC-0725,RH-1600,5,1
664955,DC-0725,DP-1100,3,1
664956,DC-0725,AH-3600,0,0
664957,DC-0725,MC-2900,21,1
664960,DC-0725,SR-0750,0,0
664963,DC-0725,RH-1600,0,0
664964,DC-0725,MR-0970,4,1
664965,DC-0725,RH-1600,0,0
664968,DC-0725,AC-2350,6,1
664969,DC-0725,MR-0500,7,1
664970,DC-0725,MC-2900,0,0
664971,DC-0725,MC-2900,1,1
664972,DC-0725,MR-0970,10,1
664973,DC-0725,SR-0750,0,0
664974,DC-0725,RH-1600,-2,1
664976,DC-0725,MR-0500,4,1
664979,PM-0200,CA-0750,10,1
664990,CK-0100,BE-0350,30,1
664991,CK-0100,BE-0350,9,1
664999,EM-0200,RJ-0800,6,1
665002,EM-0200,OB-0075,49,1
665003,EM-0200,DH-1800,6,1
665009,CK-0100,CH-5000,4,1
665011,CK-0100,GC-0350,0,0
665015,EM-0200,LD-0650,4,1
665017,EM-0200,LD-0650,5,1
665019,EM-0200,WT-0600,12,1
665020,EM-0200,DH-1800,0,0
665021,EM-0200,OB-0075,-2,1
665023,EM-0200,OB-0075,31,1
665025,EM-0200,OB-0075,1,1
665026,EM-0200,OB-0075,10,1
665028,EM-0200,LD-0650,0,0
665029,EM-0200,SV-0200,2,1
665032,CK-0100,AB-2000,8,1
665034,CK-0100,QP-0050,2,1
665036,CK-0100,VM-0250,3,1
665037,CK-0100,GC-0350,6,1
665039,EM-0200,RR-0130,16,1
665040,EM-0200,LD-0650,4,1
665042,EM-0200,OB-0075,0,0
665043,EM-0200,RR-0130,7,1
665044,EM-0200,RR-0130,4,1
665045,EM-0200,RR-0130,0,0
665046,EM-0200,DH-1800,6,1
665047,EM-0200,DH-1800,0,0
665050,CK-0100,AB-2000,5,1
665051,CK-0100,BM-2600,19,1
665053,CK-0100,CH-5000,0,0
665054,CK-0100,TS-2300,17,1
665055,CK-0100,VM-0250,6,1
665056,CK-0100,QP-0050,0,0
665058,CK-0100,AB-2000,0,0
665059,CK-0100,AB-2000,9,1
665060,CK-0100,AB-2000,0,0
665063,EM-0200,SV-0200,4,1
665064,EM-0200,SV-0200,12,1
665065,EM-0200,OB-0075,0,0
665066,EM-0200,WT-0600,14,1
665067,EM-0200,WT-0600,18,1
665068,EM-0200,DH-1800,18,1
665069,EM-0200,OB-0075,0,0
665073,EM-0200,DH-1800,24,1
665075,EM-0200,MW-1475,0,0
665077,EM-0200,OB-0075,0,0
665080,CK-0100,BM-2600,4,1
665081,CK-0100,AB-2000,37,1
665082,CK-0100,VM-0250,0,0
665088,CK-0100,AB-2000,3,1
665093,EM-0200,LD-0650,5,1
665094,EM-0200,SV-0200,6,1
665096,CK-0100,CH-5000,0,0
665097,CK-0100,CH-5000,0,0
665099,CK-0100,QP-0050,4,1
665101,EM-0200,RJ-0800,5,1
665103,EM-0200,OB-0075,15,1
665104,EM-0200,RJ-0800,4,1
665105,EM-0200,WT-0600,4,1
665106,EM-0200,DH-1800,9,1
665107,EM-0200,OB-0075,17,1
665111,CK-0100,BB-1550,6,1
665112,CK-0100,AB-2000,7,1
665114,CK-0100,CH-5000,0,0
665115,CK-0100,GC-0350,15,1
665120,CK-0100,AB-2000,0,0
665121,CK-0100,GC-0350,5,1
665124,EM-0200,LD-0650,5,1
665126,EM-0200,GD-0050,16,1
665127,EM-0200,RR-0130,8,1
665130,EM-0200,RJ-0800,6,1
665131,EM-0200,RR-0130,7,1
665133,EM-0200,SV-0200,11,1
665134,EM-0200,DH-1800,9,1
665135,EM-0200,MW-1475,0,0
665140,CK-0100,TS-2300,25,1
665141,CK-0100,AB-2000,26,1
665146,CK-0100,GC-0350,0,0
665151,EM-0200,SV-0200,11,1
665152,EM-0200,MW-1475,0,0
665153,EM-0200,SV-0200,16,1
665154,EM-0200,MW-1475,0,0
665155,EM-0200,,0,0
665156,EM-0200,SV-0200,24,1
665158,EM-0200,LD-0650,12,1
665161,CK-0100,AB-2000,0,0
665163,CK-0100,AB-2000,12,1
665166,MV-0300,HM-0200,26,1
665169,MV-0300,AB-3500,0,0
665171,PR-0300,AG-0500,10,1
665172,PR-0300,AG-0500,12,1
665173,PR-0300,DW-4300,31,1
665175,PR-0300,AG-0500,12,1
665179,MV-0300,,0,0
665187,PR-0300,MG-1150,1,1
665188,PR-0300,DW-4300,10,1
665190,MV-0300,LB-0250,-2,1
665192,MV-0300,AB-3500,39,1
665195,MV-0300,LB-0250,9,1
665196,MV-0300,AB-3500,0,0
665198,PR-0300,MG-1150,-1,1
665200,PR-0300,MG-1150,18,1
665201,PR-0300,DI-0075,0,0
665205,MV-0300,MW-1250,0,0
665209,PR-0300,KA-0650,0,0
665210,PR-0300,DW-4300,11,1
665212,MV-0300,AB-3500,2,1
665219,MV-0300,LB-0250,8,1
665224,PR-0300,AG-0500,0,0
665226,MV-0300,LB-0250,1,1
665229,MV-0300,LB-0250,0,0
665233,PR-0300,AG-0500,5,1
665234,PR-0300,KA-0650,8,1
665235,PR-0300,DW-4300,16,1
665236,PR-0300,MF-0800,14,1
665237,PR-0300,KA-0650,9,1
665238,PR-0300,DW-4300,-2,1
665239,PR-0300,DW-4300,0,0
665241,MV-0300,DH-2800,0,0
665244,PR-0300,AG-0500,12,1
665252,PR-0300,AG-0500,10,1
665255,PR-0300,DW-4300,0,0
665258,MV-0300,HM-0200,4,1
665259,MV-0300,DH-2800,0,0
665262,PR-0300,LG-0750,9,1
665263,PR-0300,KA-0650,6,1
665264,PR-0300,KA-0650,20,1
665265,PR-0300,KA-0650,0,0
665266,PR-0300,KA-0650,14,1
665267,PR-0300,MG-1150,0,0
665268,PR-0300,MG-1150,-2,1
665269,PR-0300,MF-0800,0,0
665272,PR-0300,LG-0750,8,1
665273,PR-0300,MG-1150,5,1
665274,PR-0300,MG-1150,17,1
665275,PR-0300,LG-0750,24,1
665277,PR-0300,AG-0500,0,0
665278,PR-0300,DI-0075,0,0
665282,MV-0300,MS-3400,0,0
665283,MV-0300,MW-1250,0,0
665290,PR-0300,MF-0800,32,1
665293,PR-0300,AG-0500,11,1
665294,PR-0300,KA-0650,0,0
665296,PR-0300,AG-0500,11,1
665299,MV-0300,MW-1250,72,1
665302,PR-0300,LG-0750,5,1
665303,PR-0300,MG-1150,14,1
665306,PR-0300,LG-0750,4,1
665307,PR-0300,KA-0650,0,1
665308,PR-0300,AG-0500,9,1
665310,PR-0300,MG-1150,0,0
665311,PR-0300,MF-0800,2,1
665312,PR-0300,KA-0650,0,0
665317,MV-0300,DH-2800,0,0
665318,MV-0300,DH-2800,9,1
665319,MV-0300,DH-2800,15,1
665320,MV-0300,AB-3500,4,1
665321,MV-0300,AB-3500,0,0
665323,MV-0300,,0,0
665324,MV-0300,DH-2800,0,0
665325,MV-0300,HM-0200,16,1
665330,DB-3800,WS-0925,0,0
665331,DB-3800,JH-4070,12,1
665332,DB-3800,BW-0700,8,1
665333,DB-3800,BW-0700,0,0
665334,DB-3800,JH-4070,19,1
665338,DB-3800,BC-2325,1,1
665339,DB-3800,WS-0925,24,1
665343,MR-2500,JJ-4700,0,0
665344,MR-2500,JJ-4700,30,1
665346,MR-2500,DF-1875,5,1
665347,MR-2500,DF-1875,11,1
